#disk+bulge.total_mass  disk+bulge.r_eff_disk  halo.fdm  dispprof_LINE.sigma0  zheightgaus.sigmaz  geom_1.inc  geom_1.pa  geom_1.xshift  geom_1.yshift  geom_1.vel_shift
11.189540894442047  11.232681874571494  0.3506955300757165  31.231944820612654  0.4679583190342818  77.28350889295027  148.38629259896058  -1.4189110265700713  -0.07502189051683172  8.99186459246502
10.845381691850694  3.332173431370073  0.43801382201066946  29.192552501860945  0.26840238778680925  70.18866752691024  148.6997672740591  0.46454049228248007  -0.9430451844147324  15.559594560037283
10.977805270777967  4.718860665426821  0.05328976476963417  40.10833677682181  0.25098904621328266  64.17578856042958  145.15666609754763  0.011080125522810125  -0.9366299783191139  15.632022767146879
10.991082072696493  6.254603301090001  0.40536651779481053  37.529846355018165  0.48086328936557493  80.04640300294132  148.2034124706509  -1.13983497044526  0.03480297568907087  9.759235477816091
10.9515850637558  4.465773413266687  0.12688742510632461  38.84601024598181  0.33226233155172025  64.16444096730748  148.16000074240333  0.24397660464361337  -0.7714278555191565  19.55211474821222
10.846413587530579  4.1062087035489485  0.41881854114472444  28.612638815899974  0.28493940897346637  77.21884395425016  149.0243923530462  0.16577637744866713  -0.9513722369921583  17.074225878569308
10.899299454238715  4.290803572218774  0.1776201541014705  28.226981399804366  0.5210003822317957  73.88592332003711  145.98883556576124  -0.13370948622230505  -0.6661589295375216  17.24833238962482
11.307224285524445  22.074577942150203  0.07727659005229265  25.27379683085695  0.7347475884805827  81.43670875858074  144.203557383252  -0.8504083369715544  -0.03483810996357628  15.22337544099905
10.980296079379809  5.1526335693962695  0.008911786822820275  35.574503754548644  0.30276963002425666  66.41255525797237  144.65521340679396  0.11450213177205448  -0.6853179901836493  17.72199007670008
11.243395006024546  13.454457526571728  0.4738095444960089  36.05649595386236  0.901666365040895  80.58099600373403  147.14176678200658  -0.6917605240791902  -0.25617327134407664  14.948899302758775
11.363827325363722  29.26861546998697  0.4840553531184854  14.770310553649882  0.727979434050341  80.10028764232617  147.76033521434087  -1.2663118451516944  0.16936371697254748  12.983970460087036
10.885820035266667  3.9545282355492124  0.0371609542493275  27.114572882007245  0.3944295746398527  71.82784920103794  146.91214680821824  0.4869396702647881  -0.9525577506809867  15.89183064182589
11.001946850832201  5.539096605090204  0.267269379208772  28.238752355096477  0.3158972758371909  72.68566315898664  146.25112394707043  -0.08555447227008062  -0.793013922824326  12.378938556298749
10.885028265779331  3.9474695140558205  0.4709139159544733  22.77757800049833  0.3664666394864345  73.95610625995272  147.78993666628637  0.3950066884010992  -1.0924920740207664  10.62266587634835
10.891120507678107  4.451251742043388  0.10206280916445155  26.40087658629635  0.4424621385152791  75.07982426311601  148.93623158732285  0.27784567630067314  -1.0075829566324024  17.76643754296383
11.375157821212149  24.56686114934317  0.6525967144348671  14.15438076263419  0.2971014010421446  78.82708581489919  147.02504846565236  -0.7233510927738267  -0.33968486272967613  11.002458124059515
10.89933722766218  4.2475488981849585  0.18215171672655708  29.519216576746615  0.45227867123642645  74.25814928057564  145.71909357550788  0.3141405526183263  -1.0259131431982307  16.219565130601893
10.950962826075658  4.839370784755627  0.205324211508919  28.581112117445954  0.9885841542377364  74.3809034759815  145.76905568107134  0.7735141740452375  -1.0491963823924544  17.45487154009038
10.936266289429621  4.5277089314414  0.06967249661984638  28.776367567838903  0.4058762385506929  73.03990514068882  146.9689134321826  0.41908893197397123  -0.8521524012380066  17.369866319064144
11.29281336064658  18.084652860440027  0.2566889494719079  24.565745563057725  0.8609967703963417  80.9345844027913  148.59708335095024  -0.49116890968344507  -0.3937488219695413  15.494468931508237
10.86981521053477  3.869194284978498  0.16298098692662052  28.489873984388016  0.6368119481827995  71.89088311704852  150.81680086060672  0.23209917562423277  -0.9455036893231537  15.330415744566707
11.01839424986969  5.9781609780100045  0.23729805071136523  33.980722119558294  0.3248324457036441  74.41343289560962  147.5396436449991  0.4490276667393407  -0.9125614031020829  16.741655829624037
11.009324973293396  5.700622757387571  0.08949422188669398  30.62037515869711  0.414632818075847  75.22582112793206  146.20626021660075  -0.10955667402281666  -0.7366068834478766  15.461788982003455
10.94831453603035  4.64198676940499  0.11645099614262405  38.169549944956024  0.43329509642773656  66.94440359255887  147.44741899215398  0.09222747760466854  -0.6943051344351957  21.631362624735104
11.05638886619909  6.718526905846791  0.8863915503040344  30.282259342557026  0.8898472894782942  74.69103468257912  148.44194819691987  0.7196871220097653  -0.9669489780253171  14.981826417791112
10.953148714214684  4.259286195474267  0.5599635207636213  40.54143538622405  0.9800140110550717  65.86145736239034  149.25384723621494  0.4047026048882951  -0.7095532832507683  16.952183266682795
11.353538367483115  27.77835879554858  0.6375928654915908  16.239552179931067  0.8268214762474562  80.20756026240242  149.11916262449003  -0.5813559071098227  -0.3612708150657894  18.975337910817956
